 R=[100.0, 28.0, 11.0, 9.6, 8.79]
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
  24   2   -529.46149603      0.48492889   106429.59      0.48493227   106430.33     13.1957
  25   2   -529.45658756      0.48983736   107506.87      0.48984074   107507.62     13.3292
 
  26   3   -529.52205998      0.42436495    93137.34      0.42436833    93138.08     11.5476
  27   3   -529.51974271      0.42668222    93645.92      0.42668560    93646.66     11.6107
  28   3   -529.51347167      0.43295326    95022.26      0.43295664    95023.00     11.7813
  29   3   -529.47633151      0.47009341   103173.58      0.47009679   103174.32     12.7920
  30   3   -529.47153707      0.47488786   104225.84      0.47489124   104226.58     12.9224
  31   3   -529.47064814      0.47577679   104420.93      0.47578017   104421.68     12.9466
  32   3   -529.46911806      0.47730687   104756.75      0.47731025   104757.49     12.9883
  33   3   -529.46530148      0.48112344   105594.39      0.48112682   105595.13     13.0921
  34   3   -529.46500169      0.48142324   105660.19      0.48142662   105660.93     13.1003
  35   3   -529.46288896      0.48353596   106123.88      0.48353934   106124.62     13.1578
  36   3   -529.46149602      0.48492890   106429.59      0.48493228   106430.33     13.1957
  37   3   -529.45658756      0.48983737   107506.88      0.48984075   107507.62     13.3292
 
  38   4   -529.52232729      0.42409763    93078.67      0.42410102    93079.41     11.5404
  39   4   -529.52194317      0.42448175    93162.98      0.42448514    93163.72     11.5508
  40   4   -529.51617232      0.43025261    94429.53      0.43025599    94430.27     11.7079
  41   4   -529.47632006      0.47010487   103176.09      0.47010825   103176.83     12.7923
  42   4   -529.47126493      0.47516000   104285.57      0.47516338   104286.31     12.9299
  43   4   -529.47043931      0.47598562   104466.77      0.47598900   104467.51     12.9523
  44   4   -529.46934212      0.47708281   104707.57      0.47708619   104708.31     12.9822
  45   4   -529.46506851      0.48135642   105645.52      0.48135980   105646.26     13.0985
  46   4   -529.46503278      0.48139214   105653.36      0.48139552   105654.10     13.0994
  47   4   -529.46289760      0.48352733   106121.98      0.48353071   106122.72     13.1575
  48   4   -529.46172625      0.48469868   106379.06      0.48470206   106379.81     13.1894
  49   4   -529.45688063      0.48954430   107442.55      0.48954768   107443.30     13.3213

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -527.04426167     -0.00000354       -0.78      0.00000000        0.00      0.0000
   2   1   -526.62170586      0.42255227    92739.50      0.42255581    92740.28     11.4983
   3   1   -526.61942447      0.42483366    93240.21      0.42483720    93240.99     11.5604
   4   1   -526.61309111      0.43116702    94630.22      0.43117056    94631.00     11.7327
   5   1   -526.56857003      0.47568810   104401.47      0.47569164   104402.25     12.9442
   6   1   -526.56818352      0.47607461   104486.30      0.47607815   104487.08     12.9547
   7   1   -526.56815172      0.47610641   104493.28      0.47610995   104494.05     12.9556
   8   1   -526.56590059      0.47835754   104987.34      0.47836108   104988.12     13.0169
   9   1   -526.56586440      0.47839373   104995.29      0.47839727   104996.06     13.0179
  10   1   -526.56176820      0.48248993   105894.30      0.48249347   105895.08     13.1293
  11   1   -526.56140376      0.48285437   105974.29      0.48285791   105975.06     13.1392
  12   1   -526.56136854      0.48288959   105982.01      0.48289313   105982.79     13.1402
  13   1   -526.54960988      0.49464825   108562.74      0.49465179   108563.52     13.4602
 
  14   2   -526.62168610      0.42257203    92743.84      0.42257557    92744.62     11.4989
  15   2   -526.61939474      0.42486339    93246.74      0.42486693    93247.51     11.5612
  16   2   -526.61304307      0.43121506    94640.77      0.43121860    94641.54     11.7341
  17   2   -526.57479980      0.46945833   103034.19      0.46946187   103034.97     12.7747
  18   2   -526.56856975      0.47568838   104401.53      0.47569192   104402.31     12.9442
  19   2   -526.56851987      0.47573826   104412.48      0.47574180   104413.26     12.9456
  20   2   -526.56814677      0.47611137   104494.37      0.47611490   104495.14     12.9557
  21   2   -526.56602747      0.47823066   104959.50      0.47823420   104960.27     13.0134
  22   2   -526.56585803      0.47840010   104996.69      0.47840364   104997.46     13.0180
  23   2   -526.56160063      0.48265750   105931.08      0.48266104   105931.85     13.1339
  24   2   -526.56137951      0.48287862   105979.61      0.48288216   105980.38     13.1399
  25   2   -526.56043254      0.48382559   106187.44      0.48382913   106188.22     13.1657
 
  26   3   -526.62168614      0.42257199    92743.83      0.42257553    92744.61     11.4989
  27   3   -526.61939469      0.42486344    93246.75      0.42486698    93247.52     11.5612
  28   3   -526.61304309      0.43121505    94640.76      0.43121858    94641.54     11.7341
  29   3   -526.57479980      0.46945833   103034.19      0.46946187   103034.97     12.7747
  30   3   -526.56856978      0.47568835   104401.53      0.47569189   104402.30     12.9442
  31   3   -526.56851987      0.47573826   104412.48      0.47574180   104413.26     12.9456
  32   3   -526.56814673      0.47611140   104494.37      0.47611494   104495.15     12.9557
  33   3   -526.56602747      0.47823066   104959.50      0.47823420   104960.27     13.0134
  34   3   -526.56585804      0.47840010   104996.68      0.47840363   104997.46     13.0180
  35   3   -526.56160064      0.48265749   105931.07      0.48266102   105931.85     13.1339
  36   3   -526.56137951      0.48287863   105979.61      0.48288216   105980.38     13.1399
  37   3   -526.56043254      0.48382559   106187.44      0.48382913   106188.22     13.1657
 
  38   4   -526.62170586      0.42255227    92739.50      0.42255581    92740.28     11.4983
  39   4   -526.62167941      0.42257872    92745.31      0.42258226    92746.08     11.4990
  40   4   -526.61575093      0.42850720    94046.46      0.42851074    94047.24     11.6604
  41   4   -526.57479998      0.46945815   103034.15      0.46946169   103034.93     12.7747
  42   4   -526.56856783      0.47569030   104401.95      0.47569384   104402.73     12.9443
  43   4   -526.56856042      0.47569771   104403.58      0.47570125   104404.36     12.9445
  44   4   -526.56811506      0.47614307   104501.32      0.47614661   104502.10     12.9566
  45   4   -526.56599355      0.47826458   104966.94      0.47826812   104967.72     13.0143
  46   4   -526.56588358      0.47837455   104991.08      0.47837809   104991.85     13.0173
  47   4   -526.56163536      0.48262277   105923.45      0.48262631   105924.23     13.1329
  48   4   -526.56134653      0.48291160   105986.85      0.48291514   105987.62     13.1408
  49   4   -526.56042135      0.48383678   106189.90      0.48384032   106190.68     13.1660

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.94639359     -0.00000337       -0.74      0.00000000        0.00      0.0000
   2   1   -529.52222456      0.42416567    93093.60      0.42416904    93094.34     11.5422
   3   1   -529.51980771      0.42658252    93624.04      0.42658589    93624.78     11.6080
   4   1   -529.51320391      0.43318631    95073.41      0.43318968    95074.15     11.7877
   5   1   -529.47132178      0.47506845   104265.47      0.47507182   104266.21     12.9274
   6   1   -529.47048275      0.47590748   104449.62      0.47591084   104450.36     12.9502
   7   1   -529.46962113      0.47676909   104638.72      0.47677246   104639.46     12.9736
   8   1   -529.46677172      0.47961850   105264.09      0.47962187   105264.83     13.0512
   9   1   -529.46509713      0.48129310   105631.63      0.48129647   105632.36     13.0967
  10   1   -529.46252681      0.48386342   106195.75      0.48386679   106196.48     13.1667
  11   1   -529.46160858      0.48478164   106397.27      0.48478501   106398.01     13.1917
  12   1   -529.45806899      0.48832124   107174.12      0.48832461   107174.86     13.2880
  13   1   -529.44975509      0.49663514   108998.81      0.49663850   108999.55     13.5142
 
  14   2   -529.52195071      0.42443951    93153.71      0.42444288    93154.44     11.5497
  15   2   -529.51963329      0.42675693    93662.32      0.42676030    93663.06     11.6127
  16   2   -529.51336888      0.43302134    95037.20      0.43302471    95037.94     11.7832
  17   2   -529.47633178      0.47005844   103165.90      0.47006181   103166.64     12.7910
  18   2   -529.47155984      0.47483039   104213.22      0.47483375   104213.96     12.9209
  19   2   -529.47067079      0.47571944   104408.35      0.47572281   104409.09     12.9451
  20   2   -529.46914024      0.47724999   104744.26      0.47725336   104745.00     12.9867
  21   2   -529.46529226      0.48109797   105588.80      0.48110134   105589.54     13.0914
  22   2   -529.46495746      0.48143277   105662.28      0.48143614   105663.02     13.1005
  23   2   -529.46281839      0.48357183   106131.75      0.48357520   106132.49     13.1588
  24   2   -529.46137029      0.48501993   106449.57      0.48502330   106450.31     13.1982
  25   2   -529.45643905      0.48995117   107531.85      0.48995454   107532.59     13.3323
 
  26   3   -529.52195072      0.42443951    93153.70      0.42444287    93154.44     11.5497
  27   3   -529.51963330      0.42675693    93662.32      0.42676030    93663.06     11.6127
  28   3   -529.51336888      0.43302135    95037.20      0.43302471    95037.94     11.7832
  29   3   -529.47633178      0.47005844   103165.90      0.47006181   103166.64     12.7910
  30   3   -529.47155984      0.47483039   104213.22      0.47483375   104213.96     12.9209
  31   3   -529.47067078      0.47571944   104408.35      0.47572281   104409.09     12.9451
  32   3   -529.46914023      0.47724999   104744.27      0.47725336   104745.00     12.9867
  33   3   -529.46529226      0.48109797   105588.80      0.48110134   105589.54     13.0914
  34   3   -529.46495746      0.48143277   105662.28      0.48143614   105663.02     13.1005
  35   3   -529.46281839      0.48357184   106131.75      0.48357520   106132.49     13.1588
  36   3   -529.46137028      0.48501994   106449.57      0.48502331   106450.31     13.1982
  37   3   -529.45643904      0.48995118   107531.85      0.48995455   107532.59     13.3323
 
  38   4   -529.52222456      0.42416567    93093.60      0.42416904    93094.34     11.5422
  39   4   -529.52183020      0.42456002    93180.15      0.42456339    93180.89     11.5530
  40   4   -529.51606341      0.43032681    94445.82      0.43033018    94446.56     11.7099
  41   4   -529.47632023      0.47007000   103168.44      0.47007337   103169.18     12.7913
  42   4   -529.47128780      0.47510242   104272.93      0.47510579   104273.67     12.9283
  43   4   -529.47046066      0.47592957   104454.47      0.47593294   104455.21     12.9508
  44   4   -529.46936231      0.47702791   104695.52      0.47703128   104696.26     12.9807
  45   4   -529.46507161      0.48131862   105637.23      0.48132198   105637.96     13.0974
  46   4   -529.46496824      0.48142199   105659.91      0.48142535   105660.65     13.1003
  47   4   -529.46283032      0.48355991   106129.13      0.48356327   106129.87     13.1584
